SEQN,FIAINTRP,INDHHINC,SDMVPSU,DMDMARTL,MIALANG,DMDHRAGE,AIALANG,FIALANG,RIDAGEYR,DMDHRBRN,DMDYRSUS,DMDHHSIZ,WTINT2YR,MIAPROXY,SDDSRVYR,DMDHRGND,DMDBORN,RIDEXPRG,SIAPROXY,FIAPROXY,MIAINTRP,RIDAGEMN,INDFMINC,DMDHSEDU,INDFMPIR,RIDSTATR,RIAGENDR,DMDEDUC3,RIDRETH1,SDMVSTRA,SIAINTRP,DMQMILIT,RIDEXMON,DMDEDUC2,RIDAGEEX,DMDSCHOL,DMDCITZN,WTMEC2YR,DMDHRMAR,SIALANG,DMDHREDU,SourceYear
32388.0,2.0,9.0,1.0,3.0,1.0,55.0,1.0,1.0,55.0,1.0,,7.0,93367.846509,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,663.0,6.0,,3.34,2.0,1.0,,5.0,50.0,2.0,1.0,1.0,3.0,663.0,,1.0,92246.537263,3.0,1.0,3.0,2005
32403.0,2.0,4.0,1.0,3.0,1.0,78.0,1.0,1.0,78.0,1.0,,1.0,54497.385426,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,936.0,4.0,,1.63,2.0,2.0,,3.0,47.0,2.0,2.0,2.0,3.0,937.0,,1.0,63032.095401,3.0,1.0,3.0,2005
32406.0,2.0,11.0,2.0,1.0,1.0,50.0,1.0,1.0,50.0,1.0,,2.0,80151.797989,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,609.0,11.0,5.0,5.0,2.0,1.0,,3.0,50.0,2.0,2.0,2.0,4.0,610.0,,1.0,82142.506664,1.0,1.0,4.0,2005
32414.0,2.0,6.0,2.0,1.0,1.0,81.0,1.0,1.0,78.0,1.0,,2.0,62389.493966,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,942.0,6.0,3.0,1.97,2.0,2.0,,3.0,47.0,2.0,2.0,1.0,3.0,943.0,,1.0,66398.88783,1.0,1.0,4.0,2005
32428.0,2.0,11.0,2.0,1.0,1.0,64.0,1.0,1.0,63.0,1.0,,5.0,77071.583087,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,763.0,11.0,3.0,3.5,2.0,2.0,,3.0,47.0,2.0,2.0,2.0,3.0,764.0,,1.0,76217.202168,1.0,1.0,5.0,2005
32436.0,2.0,9.0,2.0,1.0,1.0,51.0,1.0,1.0,51.0,1.0,,2.0,90113.004872,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,618.0,9.0,1.0,4.24,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,3.0,619.0,,1.0,91583.235017,1.0,1.0,3.0,2005
32440.0,2.0,4.0,2.0,1.0,1.0,74.0,1.0,1.0,72.0,1.0,,2.0,18910.38174,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,871.0,4.0,2.0,1.19,2.0,1.0,,3.0,47.0,2.0,1.0,1.0,2.0,871.0,,1.0,19305.772895,1.0,1.0,1.0,2005
32442.0,2.0,7.0,1.0,4.0,1.0,72.0,1.0,2.0,72.0,2.0,9.0,2.0,6434.403938,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,870.0,7.0,,2.73,2.0,1.0,,1.0,56.0,2.0,2.0,1.0,1.0,871.0,,1.0,9762.811961,4.0,2.0,1.0,2005
32443.0,2.0,8.0,1.0,3.0,1.0,69.0,1.0,1.0,69.0,1.0,,3.0,53648.098507,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,833.0,8.0,,3.11,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,4.0,833.0,,1.0,62165.833559,3.0,1.0,4.0,2005
32453.0,2.0,77.0,2.0,2.0,1.0,68.0,1.0,1.0,68.0,1.0,,1.0,9807.061297,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,822.0,77.0,,,2.0,2.0,,4.0,45.0,2.0,2.0,2.0,3.0,822.0,,1.0,10383.31394,2.0,1.0,3.0,2005
32459.0,2.0,2.0,2.0,3.0,1.0,62.0,1.0,1.0,62.0,1.0,,1.0,43671.794009,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,753.0,2.0,,0.82,2.0,2.0,,3.0,47.0,2.0,2.0,1.0,4.0,754.0,,1.0,45093.304576,3.0,1.0,4.0,2005
32481.0,2.0,5.0,2.0,2.0,,64.0,,1.0,64.0,1.0,,1.0,62731.713173,,4.0,2.0,1.0,,2.0,2.0,,768.0,5.0,,2.04,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,3.0,769.0,,1.0,63428.420261,2.0,1.0,3.0,2005
32488.0,2.0,11.0,2.0,1.0,1.0,50.0,1.0,1.0,50.0,1.0,,2.0,75992.488309,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,603.0,11.0,5.0,5.0,2.0,2.0,,3.0,52.0,2.0,2.0,2.0,4.0,605.0,,1.0,77690.953357,1.0,1.0,4.0,2005
32489.0,2.0,11.0,1.0,1.0,1.0,62.0,1.0,1.0,62.0,1.0,,2.0,64688.806995,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,746.0,11.0,3.0,5.0,2.0,1.0,,3.0,47.0,2.0,2.0,2.0,2.0,748.0,,1.0,68939.778296,1.0,1.0,2.0,2005
32504.0,2.0,77.0,1.0,1.0,1.0,58.0,1.0,1.0,58.0,1.0,,2.0,26303.636329,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,704.0,77.0,4.0,,2.0,1.0,,4.0,47.0,2.0,2.0,2.0,4.0,706.0,,1.0,27328.519884,1.0,1.0,4.0,2005
32517.0,2.0,4.0,2.0,3.0,1.0,61.0,1.0,1.0,61.0,1.0,,2.0,30878.754372,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,738.0,4.0,,1.29,2.0,1.0,,3.0,47.0,2.0,2.0,2.0,4.0,739.0,,1.0,31222.686918,3.0,1.0,4.0,2005
32521.0,2.0,4.0,1.0,1.0,1.0,54.0,1.0,1.0,53.0,1.0,,2.0,34454.943815,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,639.0,4.0,3.0,1.17,2.0,1.0,,3.0,50.0,2.0,2.0,2.0,3.0,640.0,,1.0,35520.372023,1.0,1.0,3.0,2005
32526.0,2.0,8.0,1.0,1.0,1.0,50.0,1.0,1.0,51.0,1.0,,2.0,97845.401362,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,621.0,8.0,4.0,3.9,2.0,2.0,,3.0,54.0,2.0,2.0,2.0,4.0,622.0,,1.0,100032.288487,1.0,1.0,2.0,2005
32531.0,2.0,4.0,2.0,3.0,1.0,55.0,1.0,1.0,55.0,1.0,,3.0,108378.754311,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,671.0,1.0,,0.08,2.0,1.0,,3.0,55.0,2.0,1.0,1.0,4.0,672.0,,1.0,111358.105782,3.0,1.0,4.0,2005
32540.0,2.0,2.0,2.0,1.0,1.0,73.0,1.0,1.0,60.0,1.0,,2.0,13659.255394,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,730.0,2.0,2.0,0.55,2.0,2.0,,4.0,51.0,2.0,2.0,1.0,2.0,731.0,,1.0,14619.237832,1.0,1.0,1.0,2005
32548.0,2.0,11.0,2.0,1.0,1.0,64.0,1.0,1.0,64.0,1.0,,2.0,67421.62537,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,777.0,11.0,5.0,5.0,2.0,1.0,,3.0,46.0,2.0,1.0,2.0,2.0,778.0,,1.0,71833.813085,1.0,1.0,2.0,2005
32550.0,2.0,10.0,2.0,1.0,1.0,53.0,1.0,1.0,56.0,1.0,,5.0,80151.797989,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,676.0,10.0,3.0,3.5,2.0,1.0,,3.0,44.0,2.0,2.0,2.0,3.0,677.0,,1.0,81229.882689,1.0,1.0,3.0,2005
32586.0,2.0,6.0,1.0,1.0,1.0,69.0,1.0,1.0,67.0,1.0,,2.0,82875.065612,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,811.0,6.0,5.0,2.57,2.0,2.0,,3.0,49.0,2.0,2.0,1.0,5.0,812.0,,1.0,81956.349895,1.0,1.0,5.0,2005
32588.0,2.0,11.0,1.0,1.0,1.0,65.0,1.0,1.0,65.0,1.0,,2.0,60687.282246,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,784.0,11.0,5.0,5.0,2.0,1.0,,3.0,55.0,2.0,2.0,2.0,5.0,785.0,,1.0,64675.296667,1.0,1.0,5.0,2005
32591.0,2.0,11.0,1.0,1.0,1.0,51.0,1.0,1.0,52.0,1.0,,6.0,20233.123345,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,629.0,11.0,2.0,3.87,2.0,2.0,,4.0,51.0,2.0,2.0,2.0,2.0,630.0,,1.0,20472.390754,1.0,1.0,3.0,2005
32592.0,2.0,8.0,2.0,1.0,1.0,51.0,1.0,1.0,51.0,1.0,,2.0,89650.905566,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,620.0,8.0,3.0,3.79,2.0,1.0,,3.0,46.0,2.0,2.0,2.0,3.0,621.0,,1.0,91877.541024,1.0,1.0,3.0,2005
32601.0,2.0,99.0,2.0,1.0,1.0,58.0,1.0,1.0,58.0,1.0,,3.0,44199.571971,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,698.0,99.0,1.0,,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,2.0,698.0,,1.0,45887.179115,1.0,1.0,2.0,2005
32615.0,2.0,2.0,1.0,2.0,2.0,64.0,2.0,1.0,64.0,1.0,,1.0,17069.940447,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,776.0,2.0,,0.84,2.0,2.0,,1.0,57.0,2.0,2.0,1.0,1.0,777.0,,1.0,13578.396306,2.0,1.0,1.0,2005
32624.0,2.0,6.0,2.0,1.0,1.0,74.0,1.0,1.0,74.0,1.0,,3.0,53574.878605,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,894.0,6.0,4.0,1.89,2.0,2.0,,3.0,49.0,2.0,2.0,2.0,4.0,894.0,,1.0,52882.084806,1.0,1.0,4.0,2005
32629.0,2.0,7.0,2.0,1.0,1.0,73.0,1.0,1.0,71.0,1.0,,2.0,62389.493966,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,861.0,7.0,3.0,3.03,2.0,2.0,,3.0,47.0,2.0,2.0,1.0,3.0,862.0,,1.0,62964.659643,1.0,1.0,4.0,2005
32630.0,2.0,5.0,2.0,1.0,1.0,60.0,1.0,1.0,60.0,3.0,6.0,2.0,63120.006588,2.0,4.0,1.0,3.0,,2.0,2.0,2.0,727.0,5.0,5.0,1.52,2.0,1.0,,5.0,53.0,2.0,2.0,2.0,5.0,728.0,,1.0,67267.885471,1.0,1.0,5.0,2005
32632.0,2.0,7.0,2.0,5.0,1.0,55.0,1.0,1.0,55.0,1.0,,1.0,90113.004872,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,668.0,7.0,,4.08,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,3.0,668.0,,1.0,91583.235017,5.0,1.0,3.0,2005
32641.0,2.0,7.0,2.0,1.0,2.0,50.0,2.0,1.0,50.0,2.0,6.0,3.0,15213.900902,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,610.0,7.0,2.0,2.3,2.0,1.0,,1.0,58.0,2.0,2.0,1.0,4.0,610.0,,1.0,15695.756135,1.0,1.0,4.0,2005
32644.0,2.0,4.0,1.0,1.0,,84.0,1.0,1.0,84.0,3.0,9.0,3.0,8437.708044,,4.0,1.0,3.0,,2.0,2.0,,1018.0,4.0,1.0,0.93,2.0,1.0,,3.0,44.0,2.0,2.0,2.0,1.0,1019.0,,1.0,8594.585411,1.0,1.0,1.0,2005
32677.0,2.0,7.0,1.0,3.0,1.0,29.0,1.0,1.0,53.0,1.0,7.0,2.0,21707.384864,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,638.0,7.0,,3.12,2.0,2.0,,1.0,56.0,2.0,2.0,1.0,4.0,638.0,,1.0,22510.236861,5.0,1.0,4.0,2005
32681.0,2.0,2.0,2.0,2.0,1.0,67.0,1.0,1.0,67.0,3.0,4.0,1.0,37512.500213,2.0,4.0,2.0,3.0,,2.0,2.0,2.0,809.0,2.0,,0.98,2.0,2.0,,3.0,54.0,2.0,2.0,1.0,5.0,810.0,,1.0,43468.378368,2.0,1.0,5.0,2005
32687.0,2.0,5.0,2.0,2.0,1.0,64.0,1.0,1.0,74.0,3.0,2.0,4.0,53879.445129,1.0,4.0,1.0,3.0,,2.0,2.0,1.0,890.0,5.0,4.0,1.0,2.0,2.0,,3.0,48.0,1.0,2.0,2.0,1.0,892.0,,2.0,53182.712884,1.0,1.0,5.0,2005
32690.0,2.0,9.0,1.0,3.0,1.0,56.0,1.0,1.0,56.0,1.0,,1.0,90663.162983,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,683.0,9.0,,5.0,2.0,2.0,,3.0,45.0,2.0,2.0,2.0,5.0,684.0,,1.0,92689.523968,3.0,1.0,5.0,2005
32697.0,2.0,9.0,2.0,1.0,1.0,67.0,1.0,1.0,67.0,1.0,,2.0,60277.857347,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,807.0,9.0,4.0,4.8,2.0,1.0,,3.0,44.0,2.0,1.0,2.0,3.0,809.0,,1.0,60302.289145,1.0,1.0,3.0,2005
32703.0,2.0,8.0,2.0,1.0,1.0,71.0,1.0,1.0,71.0,1.0,,2.0,27625.996731,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,859.0,8.0,4.0,3.64,2.0,1.0,,3.0,45.0,2.0,1.0,2.0,5.0,861.0,,1.0,29262.153413,1.0,1.0,5.0,2005
32710.0,2.0,3.0,1.0,2.0,1.0,82.0,1.0,1.0,82.0,1.0,,1.0,28058.569378,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,995.0,3.0,,1.25,2.0,2.0,,5.0,55.0,2.0,2.0,2.0,3.0,995.0,,1.0,30633.155717,2.0,1.0,3.0,2005
32711.0,1.0,1.0,2.0,2.0,2.0,60.0,2.0,1.0,60.0,2.0,6.0,1.0,5328.671462,2.0,4.0,2.0,2.0,,2.0,2.0,2.0,725.0,1.0,,0.0,2.0,2.0,,1.0,58.0,1.0,2.0,1.0,1.0,726.0,,2.0,4847.975382,2.0,2.0,1.0,2005
32716.0,2.0,3.0,2.0,3.0,1.0,66.0,1.0,1.0,66.0,1.0,,1.0,10668.712779,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,793.0,3.0,,1.37,2.0,2.0,,1.0,55.0,2.0,2.0,1.0,2.0,794.0,,1.0,9706.294951,3.0,1.0,2.0,2005
32732.0,2.0,11.0,2.0,3.0,1.0,61.0,1.0,1.0,61.0,1.0,,1.0,52901.786891,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,740.0,11.0,,5.0,2.0,2.0,,3.0,52.0,2.0,2.0,2.0,5.0,741.0,,1.0,53619.828945,3.0,1.0,5.0,2005
32742.0,2.0,7.0,1.0,1.0,1.0,51.0,1.0,1.0,55.0,1.0,,4.0,36339.136611,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,669.0,7.0,3.0,2.0,2.0,1.0,,3.0,45.0,2.0,1.0,2.0,3.0,670.0,,1.0,36827.917502,1.0,1.0,3.0,2005
32743.0,2.0,8.0,1.0,1.0,,37.0,,1.0,75.0,3.0,3.0,3.0,32565.831455,,4.0,2.0,3.0,,2.0,2.0,,907.0,8.0,,3.11,2.0,1.0,,5.0,58.0,1.0,2.0,1.0,1.0,909.0,,1.0,32348.912573,1.0,1.0,4.0,2005
32749.0,2.0,7.0,2.0,1.0,1.0,61.0,1.0,1.0,58.0,1.0,,3.0,85605.550894,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,703.0,7.0,4.0,2.49,2.0,2.0,,3.0,46.0,2.0,2.0,2.0,4.0,704.0,,1.0,87227.501332,1.0,1.0,3.0,2005
32756.0,2.0,7.0,1.0,1.0,1.0,69.0,1.0,1.0,69.0,1.0,,2.0,60645.865851,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,837.0,7.0,3.0,3.35,2.0,1.0,,3.0,45.0,2.0,2.0,2.0,3.0,838.0,,1.0,61321.349285,1.0,1.0,3.0,2005
32775.0,2.0,5.0,2.0,4.0,1.0,69.0,1.0,1.0,69.0,1.0,,1.0,9714.123141,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,829.0,5.0,,2.04,2.0,1.0,,4.0,49.0,2.0,2.0,2.0,1.0,830.0,,1.0,9950.958117,4.0,1.0,1.0,2005
32804.0,2.0,5.0,2.0,1.0,1.0,46.0,1.0,1.0,80.0,1.0,,4.0,20926.035183,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,970.0,5.0,,1.13,2.0,1.0,,3.0,44.0,2.0,1.0,2.0,2.0,972.0,,1.0,21315.100707,3.0,1.0,4.0,2005
32817.0,2.0,11.0,1.0,1.0,1.0,66.0,1.0,1.0,66.0,1.0,,3.0,53648.098507,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,802.0,11.0,5.0,5.0,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,5.0,803.0,,1.0,53053.379807,1.0,1.0,5.0,2005
32821.0,2.0,9.0,2.0,1.0,1.0,62.0,1.0,1.0,60.0,1.0,,2.0,66182.628601,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,726.0,9.0,5.0,4.55,2.0,2.0,,3.0,49.0,2.0,2.0,2.0,5.0,727.0,,1.0,68336.863572,1.0,1.0,5.0,2005
32832.0,2.0,6.0,1.0,1.0,1.0,71.0,1.0,1.0,75.0,1.0,,2.0,43428.168776,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,902.0,6.0,3.0,2.65,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,3.0,903.0,,1.0,50229.354233,1.0,1.0,4.0,2005
32842.0,2.0,11.0,2.0,1.0,1.0,53.0,1.0,1.0,53.0,3.0,9.0,3.0,90113.004872,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,646.0,11.0,5.0,5.0,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,5.0,647.0,,1.0,90565.722169,1.0,1.0,5.0,2005
32859.0,2.0,2.0,1.0,5.0,1.0,65.0,1.0,1.0,65.0,1.0,,1.0,42264.984627,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,782.0,2.0,,1.0,2.0,2.0,,3.0,46.0,2.0,2.0,2.0,4.0,783.0,,1.0,49089.531152,5.0,1.0,4.0,2005
32875.0,2.0,4.0,2.0,2.0,,81.0,,1.0,81.0,1.0,,1.0,29407.176415,,4.0,2.0,1.0,,2.0,2.0,,975.0,4.0,,1.53,2.0,2.0,,3.0,50.0,2.0,2.0,1.0,2.0,977.0,,1.0,31324.430339,2.0,1.0,2.0,2005
32880.0,2.0,7.0,1.0,1.0,1.0,69.0,1.0,1.0,62.0,1.0,,4.0,18973.992785,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,749.0,7.0,2.0,2.02,2.0,2.0,,4.0,49.0,2.0,2.0,1.0,2.0,750.0,,1.0,18844.176921,1.0,1.0,2.0,2005
32891.0,2.0,11.0,1.0,1.0,1.0,59.0,1.0,1.0,59.0,1.0,,3.0,20697.837435,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,718.0,11.0,4.0,5.0,2.0,1.0,,4.0,51.0,2.0,1.0,2.0,2.0,719.0,,1.0,21367.26979,1.0,1.0,2.0,2005
32897.0,2.0,7.0,1.0,3.0,1.0,21.0,1.0,1.0,54.0,1.0,,4.0,85605.550894,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,655.0,7.0,4.0,2.02,2.0,2.0,,3.0,48.0,2.0,2.0,2.0,3.0,656.0,,1.0,87227.501332,1.0,1.0,4.0,2005
32908.0,2.0,4.0,2.0,2.0,1.0,62.0,1.0,1.0,62.0,1.0,,3.0,12124.666851,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,746.0,4.0,,0.93,2.0,2.0,,4.0,58.0,2.0,2.0,1.0,3.0,746.0,,1.0,12041.712562,2.0,1.0,3.0,2005
32918.0,2.0,99.0,2.0,4.0,1.0,64.0,1.0,1.0,64.0,1.0,,2.0,15156.680771,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,773.0,99.0,,,2.0,2.0,,4.0,54.0,2.0,2.0,1.0,2.0,774.0,,1.0,15785.885889,4.0,1.0,2.0,2005
32926.0,2.0,11.0,2.0,1.0,1.0,70.0,1.0,1.0,70.0,1.0,,3.0,37173.113326,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,840.0,11.0,3.0,5.0,2.0,1.0,,3.0,51.0,2.0,1.0,1.0,5.0,841.0,,1.0,36925.50564,1.0,1.0,5.0,2005
32932.0,2.0,7.0,1.0,1.0,1.0,64.0,1.0,1.0,74.0,3.0,7.0,2.0,32996.792424,2.0,4.0,2.0,3.0,,2.0,2.0,2.0,891.0,7.0,1.0,2.73,2.0,1.0,,3.0,58.0,2.0,2.0,1.0,1.0,893.0,,1.0,33542.870493,1.0,1.0,4.0,2005
32938.0,2.0,4.0,1.0,1.0,1.0,79.0,1.0,1.0,79.0,1.0,,2.0,48480.1822,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,955.0,4.0,1.0,1.17,2.0,2.0,,3.0,49.0,2.0,2.0,1.0,3.0,955.0,,1.0,47853.269542,1.0,1.0,3.0,2005
32943.0,2.0,7.0,1.0,1.0,1.0,66.0,1.0,1.0,63.0,1.0,,2.0,14459.786363,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,756.0,7.0,2.0,3.12,2.0,2.0,,4.0,55.0,2.0,2.0,2.0,2.0,756.0,,1.0,15060.061035,1.0,1.0,4.0,2005
32952.0,2.0,11.0,2.0,3.0,1.0,54.0,1.0,1.0,76.0,1.0,,2.0,42824.029063,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,922.0,11.0,,5.0,2.0,2.0,,3.0,52.0,2.0,2.0,2.0,5.0,923.0,,1.0,49530.601592,5.0,1.0,5.0,2005
32954.0,2.0,3.0,2.0,2.0,1.0,73.0,1.0,1.0,73.0,1.0,,2.0,38216.036045,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,877.0,3.0,,0.91,2.0,2.0,,3.0,50.0,2.0,2.0,1.0,3.0,877.0,,1.0,39386.312101,2.0,1.0,3.0,2005
32972.0,2.0,6.0,1.0,1.0,1.0,70.0,1.0,1.0,67.0,1.0,99.0,5.0,6354.93345,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,811.0,6.0,3.0,1.33,2.0,2.0,,1.0,55.0,2.0,2.0,2.0,3.0,812.0,,1.0,5263.32724,1.0,1.0,1.0,2005
32979.0,2.0,9.0,2.0,1.0,1.0,50.0,1.0,1.0,50.0,1.0,,4.0,80151.797989,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,602.0,9.0,4.0,3.0,2.0,1.0,,3.0,44.0,2.0,2.0,2.0,3.0,603.0,,1.0,81229.882689,1.0,1.0,3.0,2005
32984.0,2.0,4.0,2.0,3.0,1.0,64.0,1.0,1.0,64.0,1.0,,2.0,9716.924987,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,771.0,4.0,,1.21,2.0,1.0,,4.0,54.0,2.0,2.0,1.0,2.0,772.0,,1.0,9953.828274,3.0,1.0,2.0,2005
32989.0,2.0,3.0,1.0,1.0,2.0,66.0,2.0,2.0,66.0,2.0,7.0,2.0,7733.275043,2.0,4.0,2.0,2.0,,2.0,2.0,2.0,795.0,3.0,1.0,0.94,2.0,2.0,,1.0,56.0,2.0,2.0,1.0,1.0,796.0,,1.0,7035.661195,1.0,2.0,1.0,2005
33001.0,2.0,12.0,1.0,1.0,1.0,82.0,1.0,1.0,82.0,1.0,,2.0,9926.604143,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,994.0,12.0,3.0,,2.0,1.0,,3.0,45.0,2.0,1.0,2.0,3.0,995.0,,1.0,10347.421166,1.0,1.0,3.0,2005
33002.0,2.0,7.0,2.0,3.0,1.0,67.0,1.0,1.0,67.0,1.0,,1.0,62731.713173,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,806.0,7.0,,3.57,2.0,2.0,,3.0,50.0,2.0,2.0,2.0,3.0,807.0,,1.0,63428.420261,3.0,1.0,3.0,2005
33005.0,2.0,8.0,2.0,1.0,1.0,65.0,1.0,1.0,58.0,1.0,,2.0,110711.976303,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,707.0,8.0,5.0,3.79,2.0,2.0,,3.0,47.0,2.0,2.0,2.0,5.0,707.0,,1.0,112518.287004,1.0,1.0,5.0,2005
33006.0,2.0,6.0,2.0,1.0,1.0,80.0,1.0,1.0,80.0,1.0,,2.0,23406.062635,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,969.0,6.0,3.0,2.27,2.0,1.0,,3.0,46.0,2.0,1.0,2.0,4.0,969.0,,1.0,24139.33362,1.0,1.0,4.0,2005
33050.0,2.0,5.0,2.0,3.0,,62.0,,1.0,62.0,1.0,,3.0,11370.192447,,4.0,2.0,1.0,,2.0,2.0,,750.0,5.0,,1.45,2.0,2.0,,4.0,56.0,2.0,2.0,2.0,3.0,751.0,,1.0,11842.207618,3.0,1.0,3.0,2005
33069.0,2.0,3.0,2.0,1.0,1.0,80.0,1.0,1.0,80.0,1.0,,2.0,11035.670385,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,964.0,3.0,1.0,0.83,2.0,1.0,,3.0,46.0,2.0,2.0,2.0,1.0,965.0,,1.0,12564.99423,1.0,1.0,1.0,2005
33071.0,2.0,3.0,2.0,1.0,1.0,69.0,1.0,1.0,69.0,1.0,,2.0,37501.683596,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,839.0,3.0,1.0,0.91,2.0,2.0,,3.0,49.0,2.0,2.0,2.0,2.0,840.0,,1.0,37085.956792,1.0,1.0,2.0,2005
33076.0,2.0,5.0,1.0,1.0,2.0,54.0,2.0,2.0,54.0,2.0,4.0,2.0,20000.651232,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,657.0,5.0,1.0,1.71,2.0,1.0,,1.0,53.0,2.0,2.0,1.0,1.0,658.0,,2.0,21259.013215,1.0,2.0,1.0,2005
33077.0,2.0,6.0,1.0,1.0,1.0,71.0,1.0,1.0,72.0,1.0,,2.0,37131.146483,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,864.0,6.0,4.0,2.18,2.0,1.0,,3.0,48.0,2.0,1.0,2.0,4.0,865.0,,1.0,39668.52317,1.0,1.0,3.0,2005
33086.0,2.0,7.0,1.0,1.0,1.0,56.0,1.0,1.0,56.0,1.0,,3.0,80696.212526,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,672.0,7.0,3.0,2.3,2.0,1.0,,3.0,55.0,2.0,1.0,2.0,5.0,672.0,,1.0,82914.565938,1.0,1.0,5.0,2005
33093.0,2.0,7.0,2.0,1.0,1.0,74.0,1.0,1.0,74.0,1.0,,2.0,43718.506372,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,894.0,7.0,5.0,3.03,2.0,1.0,,3.0,46.0,2.0,2.0,2.0,3.0,895.0,,1.0,44231.167252,1.0,1.0,3.0,2005
33096.0,2.0,10.0,1.0,3.0,,81.0,1.0,1.0,81.0,1.0,,1.0,9547.703341,,4.0,1.0,1.0,,2.0,2.0,,972.0,10.0,,5.0,2.0,1.0,,4.0,51.0,2.0,1.0,2.0,5.0,973.0,,1.0,9831.34045,3.0,1.0,5.0,2005
