SEQN,FIAINTRP,INDHHINC,SDMVPSU,DMDMARTL,MIALANG,DMDHRAGE,AIALANG,FIALANG,RIDAGEYR,DMDHRBRN,DMDYRSUS,DMDHHSIZ,WTINT2YR,MIAPROXY,SDDSRVYR,DMDHRGND,DMDBORN,RIDEXPRG,SIAPROXY,FIAPROXY,MIAINTRP,RIDAGEMN,INDFMINC,DMDHSEDU,INDFMPIR,RIDSTATR,RIAGENDR,DMDEDUC3,RIDRETH1,SDMVSTRA,SIAINTRP,DMQMILIT,RIDEXMON,DMDEDUC2,RIDAGEEX,DMDSCHOL,DMDCITZN,WTMEC2YR,DMDHRMAR,SIALANG,DMDHREDU,SourceYear
39513.0,2.0,5.0,2.0,5.0,1.0,32.0,1.0,1.0,14.0,1.0,,5.0,7966.75793,2.0,4.0,2.0,1.0,,1.0,2.0,2.0,173.0,5.0,,0.85,2.0,1.0,8.0,1.0,55.0,2.0,,1.0,,174.0,1.0,1.0,8240.398065,77.0,1.0,2.0,2005
39514.0,2.0,11.0,2.0,,,47.0,,1.0,7.0,1.0,,5.0,7196.372837,,4.0,1.0,1.0,,1.0,2.0,,90.0,11.0,5.0,5.0,2.0,1.0,1.0,4.0,56.0,2.0,,2.0,,91.0,1.0,1.0,7666.861403,1.0,1.0,5.0,2005
39515.0,2.0,9.0,1.0,,,40.0,,2.0,4.0,2.0,,7.0,5916.824274,,4.0,1.0,1.0,,1.0,2.0,,49.0,9.0,2.0,1.42,2.0,2.0,,1.0,51.0,2.0,,2.0,,49.0,,1.0,6110.852567,1.0,2.0,2.0,2005
39516.0,2.0,11.0,1.0,5.0,1.0,39.0,1.0,1.0,17.0,1.0,,4.0,7421.04078,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,215.0,11.0,4.0,3.88,2.0,2.0,11.0,4.0,49.0,2.0,2.0,1.0,,216.0,1.0,1.0,7420.677125,1.0,1.0,3.0,2005
39517.0,2.0,1.0,1.0,,,31.0,,1.0,0.0,1.0,,4.0,5325.693354,,4.0,2.0,1.0,,1.0,2.0,,0.0,1.0,,0.2,2.0,1.0,,4.0,49.0,2.0,,1.0,,1.0,,1.0,5526.020143,5.0,1.0,3.0,2005
39518.0,2.0,11.0,1.0,,,38.0,,1.0,2.0,1.0,,6.0,34010.803828,,4.0,2.0,1.0,,1.0,2.0,,34.0,11.0,5.0,3.0,2.0,2.0,,3.0,50.0,2.0,,1.0,,35.0,,1.0,35605.099467,1.0,1.0,5.0,2005
39519.0,2.0,9.0,1.0,,1.0,44.0,1.0,1.0,12.0,1.0,,2.0,6937.266948,1.0,4.0,2.0,1.0,,1.0,2.0,2.0,144.0,9.0,,5.0,2.0,1.0,5.0,4.0,48.0,2.0,,2.0,,145.0,2.0,1.0,7452.314997,3.0,1.0,5.0,2005
39520.0,2.0,6.0,1.0,,,25.0,,1.0,0.0,1.0,,6.0,7380.514934,,4.0,2.0,1.0,,1.0,2.0,,6.0,6.0,3.0,1.31,2.0,1.0,,3.0,47.0,2.0,,2.0,,6.0,,1.0,7583.574869,1.0,1.0,2.0,2005
39521.0,2.0,6.0,1.0,6.0,2.0,34.0,2.0,1.0,24.0,2.0,,5.0,2144.760285,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,289.0,6.0,,1.19,2.0,2.0,,1.0,57.0,2.0,2.0,1.0,2.0,289.0,,1.0,2290.838984,,1.0,1.0,2005
39522.0,2.0,6.0,1.0,1.0,1.0,68.0,1.0,1.0,68.0,1.0,,2.0,12164.197913,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,820.0,6.0,,1.95,2.0,1.0,,4.0,51.0,2.0,2.0,1.0,1.0,821.0,,1.0,12460.766885,1.0,1.0,1.0,2005
39523.0,2.0,7.0,1.0,5.0,1.0,61.0,1.0,1.0,15.0,1.0,,3.0,39473.183795,2.0,4.0,1.0,1.0,,1.0,2.0,2.0,190.0,7.0,,2.18,2.0,1.0,10.0,3.0,45.0,2.0,,2.0,,190.0,2.0,1.0,48768.548971,1.0,1.0,4.0,2005
39524.0,1.0,6.0,2.0,1.0,2.0,68.0,2.0,1.0,68.0,2.0,9.0,6.0,5642.422759,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,825.0,6.0,1.0,0.93,2.0,1.0,,1.0,57.0,1.0,2.0,1.0,1.0,826.0,,2.0,5582.376547,1.0,2.0,1.0,2005
39525.0,2.0,99.0,1.0,5.0,,20.0,1.0,1.0,20.0,1.0,,4.0,23792.427384,,4.0,2.0,1.0,3.0,2.0,2.0,,247.0,99.0,,,2.0,2.0,,4.0,44.0,2.0,2.0,2.0,2.0,248.0,,1.0,24024.557496,5.0,1.0,2.0,2005
39526.0,2.0,3.0,1.0,,2.0,29.0,2.0,2.0,8.0,2.0,2.0,3.0,7872.92021,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,104.0,3.0,1.0,0.87,2.0,2.0,3.0,1.0,55.0,2.0,,2.0,,104.0,1.0,2.0,8080.471011,1.0,2.0,1.0,2005
39527.0,2.0,7.0,2.0,,,45.0,,1.0,6.0,2.0,,7.0,7919.606141,,4.0,1.0,1.0,,1.0,2.0,,81.0,7.0,1.0,1.39,1.0,2.0,0.0,1.0,57.0,1.0,,,,,,1.0,0.0,1.0,2.0,2.0,2005
39528.0,2.0,4.0,1.0,,,29.0,,1.0,0.0,1.0,,2.0,5588.325821,,4.0,2.0,1.0,,1.0,2.0,,6.0,4.0,,1.25,2.0,1.0,,4.0,52.0,2.0,,1.0,,7.0,,1.0,5658.372714,5.0,1.0,5.0,2005
39529.0,2.0,6.0,2.0,5.0,1.0,20.0,1.0,1.0,20.0,1.0,,3.0,22501.269409,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,245.0,6.0,,1.81,2.0,1.0,,4.0,51.0,2.0,2.0,1.0,2.0,246.0,,1.0,23415.846343,5.0,1.0,2.0,2005
39530.0,2.0,11.0,2.0,,1.0,46.0,1.0,1.0,12.0,1.0,,5.0,6587.737522,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,150.0,11.0,3.0,3.3,2.0,2.0,7.0,4.0,48.0,2.0,,2.0,,151.0,2.0,1.0,6921.374191,1.0,1.0,4.0,2005
39531.0,2.0,6.0,1.0,5.0,1.0,23.0,1.0,1.0,23.0,1.0,,2.0,47023.230948,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,279.0,6.0,,1.95,2.0,2.0,,4.0,57.0,2.0,2.0,1.0,4.0,280.0,,1.0,47944.824778,5.0,1.0,4.0,2005
39532.0,2.0,9.0,2.0,1.0,1.0,33.0,1.0,1.0,33.0,1.0,,4.0,21933.603666,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,398.0,9.0,3.0,3.0,2.0,1.0,,4.0,51.0,2.0,2.0,1.0,3.0,399.0,,1.0,23622.86355,1.0,1.0,3.0,2005
39533.0,2.0,8.0,1.0,1.0,2.0,66.0,2.0,2.0,65.0,2.0,8.0,2.0,7094.975247,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,788.0,8.0,4.0,3.64,2.0,2.0,,1.0,58.0,2.0,2.0,1.0,4.0,790.0,,1.0,5866.176359,1.0,2.0,4.0,2005
39534.0,2.0,11.0,2.0,,,33.0,,1.0,1.0,1.0,,3.0,29718.063682,,4.0,1.0,1.0,,1.0,2.0,,17.0,11.0,5.0,5.0,2.0,1.0,,3.0,48.0,2.0,,2.0,,18.0,,1.0,31830.663103,1.0,1.0,5.0,2005
39535.0,2.0,9.0,2.0,1.0,1.0,53.0,1.0,1.0,50.0,1.0,8.0,2.0,93843.803931,2.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,604.0,9.0,4.0,4.55,2.0,2.0,,3.0,50.0,2.0,2.0,1.0,4.0,606.0,,2.0,95374.903573,1.0,1.0,4.0,2005
39536.0,2.0,5.0,1.0,5.0,,34.0,1.0,2.0,16.0,3.0,2.0,3.0,23676.533345,,4.0,2.0,3.0,2.0,2.0,2.0,,194.0,5.0,,1.24,2.0,2.0,8.0,2.0,56.0,2.0,,1.0,,195.0,1.0,2.0,29736.160576,6.0,2.0,1.0,2005
39537.0,2.0,7.0,1.0,,,35.0,,1.0,0.0,1.0,,5.0,18499.781449,,4.0,2.0,1.0,,1.0,2.0,,0.0,7.0,5.0,1.91,2.0,2.0,,3.0,46.0,2.0,,2.0,,1.0,,1.0,19091.614711,1.0,1.0,5.0,2005
39538.0,2.0,3.0,2.0,5.0,1.0,60.0,1.0,1.0,60.0,1.0,,1.0,35546.25902,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,725.0,3.0,,1.02,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,5.0,727.0,,1.0,35941.040692,5.0,1.0,5.0,2005
39539.0,2.0,11.0,2.0,,,46.0,,1.0,2.0,1.0,,4.0,36230.480299,,4.0,1.0,1.0,,1.0,2.0,,33.0,11.0,5.0,5.0,2.0,2.0,,3.0,47.0,2.0,,2.0,,34.0,,1.0,35948.282108,1.0,1.0,4.0,2005
39540.0,2.0,11.0,1.0,,,36.0,,1.0,6.0,1.0,,4.0,9569.989478,,4.0,1.0,1.0,,1.0,2.0,,76.0,11.0,3.0,5.0,2.0,1.0,0.0,5.0,48.0,2.0,,2.0,,77.0,,1.0,10195.661707,1.0,1.0,5.0,2005
39541.0,2.0,4.0,2.0,1.0,1.0,41.0,1.0,1.0,34.0,1.0,,5.0,7406.083418,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,416.0,4.0,2.0,0.86,2.0,2.0,,4.0,51.0,2.0,2.0,1.0,2.0,417.0,,1.0,7704.27903,1.0,1.0,3.0,2005
39542.0,2.0,3.0,1.0,,,27.0,,1.0,1.0,1.0,,7.0,5096.371089,,4.0,2.0,1.0,,1.0,2.0,,14.0,3.0,,0.31,2.0,1.0,,4.0,44.0,2.0,,2.0,,15.0,,1.0,5043.037073,5.0,1.0,2.0,2005
39543.0,2.0,7.0,2.0,1.0,1.0,76.0,1.0,1.0,76.0,1.0,,2.0,52883.776757,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,915.0,7.0,4.0,3.03,2.0,2.0,,3.0,50.0,2.0,2.0,1.0,4.0,916.0,,1.0,53371.309694,1.0,1.0,4.0,2005
39544.0,2.0,6.0,1.0,,,28.0,,1.0,0.0,2.0,,4.0,2187.316305,,4.0,1.0,1.0,,1.0,2.0,,7.0,6.0,2.0,1.55,2.0,1.0,,1.0,57.0,2.0,,1.0,,7.0,,1.0,2335.307521,1.0,1.0,2.0,2005
39545.0,2.0,8.0,1.0,1.0,,39.0,,2.0,43.0,2.0,2.0,6.0,20256.878487,,4.0,2.0,2.0,,2.0,2.0,,520.0,6.0,1.0,2.27,1.0,1.0,,1.0,58.0,2.0,2.0,,2.0,,,2.0,0.0,1.0,2.0,1.0,2005
39546.0,2.0,3.0,2.0,1.0,2.0,38.0,2.0,2.0,38.0,2.0,99.0,4.0,18398.106789,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,463.0,3.0,,0.55,2.0,2.0,,1.0,56.0,2.0,2.0,2.0,1.0,464.0,,2.0,19752.450287,1.0,2.0,1.0,2005
39547.0,2.0,7.0,1.0,1.0,1.0,83.0,1.0,1.0,83.0,1.0,,2.0,17895.924407,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,1003.0,7.0,5.0,2.96,2.0,1.0,,3.0,44.0,2.0,1.0,2.0,5.0,1004.0,,1.0,18654.583615,1.0,1.0,5.0,2005
39548.0,2.0,6.0,2.0,,,25.0,,1.0,6.0,1.0,,2.0,9336.453936,,4.0,2.0,1.0,,1.0,2.0,,79.0,6.0,,2.27,2.0,1.0,0.0,1.0,54.0,2.0,,1.0,,80.0,,1.0,9681.035887,99.0,1.0,4.0,2005
39549.0,2.0,1.0,2.0,5.0,,79.0,,1.0,18.0,3.0,,5.0,4126.70168,,4.0,2.0,1.0,,2.0,2.0,,221.0,1.0,,0.04,2.0,1.0,13.0,4.0,45.0,2.0,2.0,2.0,,221.0,2.0,1.0,4336.125453,2.0,1.0,3.0,2005
39550.0,2.0,6.0,2.0,5.0,1.0,37.0,1.0,1.0,19.0,1.0,,6.0,4974.195291,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,231.0,6.0,3.0,1.12,2.0,1.0,11.0,1.0,54.0,2.0,2.0,1.0,,232.0,3.0,1.0,5035.966098,1.0,1.0,2.0,2005
39551.0,2.0,11.0,2.0,5.0,1.0,51.0,1.0,1.0,20.0,1.0,,4.0,85429.373686,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,251.0,11.0,4.0,5.0,2.0,2.0,,3.0,55.0,2.0,2.0,1.0,4.0,252.0,,1.0,89975.705664,1.0,1.0,3.0,2005
39552.0,2.0,7.0,1.0,,1.0,32.0,1.0,2.0,12.0,2.0,,6.0,5608.165586,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,152.0,7.0,2.0,1.58,2.0,2.0,6.0,1.0,56.0,2.0,,1.0,,153.0,1.0,1.0,5977.793696,1.0,2.0,1.0,2005
39553.0,2.0,11.0,2.0,1.0,1.0,71.0,1.0,1.0,70.0,1.0,,2.0,50781.360441,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,845.0,11.0,4.0,5.0,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,4.0,845.0,,1.0,51249.511305,1.0,1.0,5.0,2005
39554.0,2.0,8.0,2.0,1.0,1.0,71.0,1.0,1.0,73.0,1.0,,2.0,50781.360441,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,878.0,8.0,5.0,3.79,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,5.0,878.0,,1.0,52336.419949,1.0,1.0,5.0,2005
39555.0,2.0,3.0,2.0,,,28.0,,1.0,1.0,3.0,,3.0,3916.330784,,4.0,2.0,1.0,,1.0,2.0,,15.0,3.0,,0.72,2.0,2.0,,4.0,45.0,2.0,,2.0,,16.0,,1.0,4184.803377,4.0,1.0,1.0,2005
39556.0,2.0,2.0,2.0,1.0,1.0,38.0,1.0,1.0,54.0,1.0,7.0,6.0,16736.373208,2.0,4.0,2.0,3.0,,2.0,2.0,2.0,657.0,2.0,1.0,0.32,2.0,1.0,,4.0,45.0,2.0,2.0,2.0,1.0,658.0,,2.0,17220.630419,1.0,1.0,2.0,2005
39557.0,2.0,8.0,1.0,,,33.0,,1.0,0.0,3.0,,5.0,19659.280683,,4.0,1.0,1.0,,1.0,2.0,,11.0,8.0,3.0,2.21,2.0,1.0,,3.0,50.0,2.0,,1.0,,12.0,,1.0,20200.166013,1.0,1.0,3.0,2005
39558.0,2.0,9.0,1.0,,1.0,39.0,1.0,1.0,13.0,1.0,,4.0,7287.600313,2.0,4.0,2.0,1.0,,1.0,2.0,2.0,161.0,9.0,,2.84,2.0,1.0,6.0,4.0,52.0,2.0,,1.0,,162.0,1.0,1.0,7657.434836,3.0,1.0,4.0,2005
39559.0,2.0,4.0,2.0,,1.0,39.0,1.0,1.0,12.0,2.0,,5.0,6189.554363,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,145.0,4.0,1.0,0.68,2.0,2.0,6.0,1.0,55.0,2.0,,1.0,,146.0,1.0,1.0,6597.501177,1.0,2.0,1.0,2005
39560.0,2.0,6.0,1.0,5.0,1.0,25.0,1.0,1.0,25.0,1.0,,1.0,63608.655947,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,301.0,6.0,,3.45,2.0,2.0,,3.0,55.0,2.0,2.0,1.0,5.0,302.0,,1.0,67217.528158,5.0,1.0,5.0,2005
39561.0,2.0,7.0,2.0,5.0,1.0,41.0,1.0,1.0,16.0,1.0,,4.0,6125.827592,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,193.0,7.0,,1.8,2.0,1.0,8.0,4.0,51.0,2.0,,1.0,,194.0,1.0,1.0,6436.703934,5.0,1.0,4.0,2005
39562.0,2.0,11.0,2.0,5.0,1.0,45.0,1.0,1.0,15.0,1.0,,5.0,6251.288157,2.0,4.0,1.0,1.0,,1.0,2.0,2.0,186.0,11.0,5.0,5.0,2.0,1.0,10.0,1.0,48.0,2.0,,2.0,,187.0,2.0,1.0,6328.918224,1.0,1.0,5.0,2005
39563.0,2.0,11.0,2.0,,,38.0,,1.0,6.0,1.0,,6.0,13343.892338,,4.0,2.0,1.0,,1.0,2.0,,77.0,11.0,,2.99,1.0,2.0,0.0,5.0,55.0,2.0,,,,,,1.0,0.0,1.0,1.0,4.0,2005
39564.0,2.0,11.0,2.0,1.0,1.0,67.0,1.0,1.0,43.0,1.0,,2.0,26057.453759,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,518.0,11.0,4.0,5.0,2.0,2.0,,4.0,50.0,2.0,2.0,1.0,4.0,519.0,,1.0,25599.215335,1.0,1.0,5.0,2005
39565.0,2.0,7.0,2.0,,,30.0,,1.0,6.0,1.0,,6.0,12415.162848,,4.0,1.0,1.0,,1.0,2.0,,72.0,7.0,2.0,1.31,2.0,1.0,0.0,4.0,53.0,2.0,,1.0,,74.0,,1.0,13432.903322,1.0,1.0,2.0,2005
39566.0,2.0,3.0,2.0,1.0,1.0,35.0,1.0,1.0,35.0,1.0,,3.0,32950.862718,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,431.0,3.0,1.0,0.84,2.0,1.0,,1.0,48.0,2.0,2.0,1.0,3.0,432.0,,1.0,34891.168575,1.0,2.0,3.0,2005
39567.0,2.0,6.0,2.0,,2.0,39.0,2.0,2.0,11.0,2.0,2.0,7.0,9967.467684,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,133.0,3.0,,0.6,2.0,2.0,3.0,1.0,55.0,2.0,,1.0,,134.0,1.0,2.0,10907.798402,4.0,2.0,1.0,2005
39568.0,2.0,8.0,2.0,1.0,1.0,34.0,1.0,1.0,34.0,1.0,,5.0,8890.93517,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,413.0,8.0,3.0,2.14,2.0,2.0,,3.0,46.0,2.0,2.0,2.0,2.0,414.0,,1.0,9313.409882,1.0,1.0,2.0,2005
39569.0,2.0,9.0,1.0,1.0,1.0,55.0,1.0,1.0,39.0,1.0,,7.0,99811.154622,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,468.0,6.0,,1.16,2.0,2.0,,3.0,50.0,2.0,2.0,1.0,3.0,468.0,,1.0,101927.301428,3.0,1.0,3.0,2005
39570.0,2.0,4.0,1.0,1.0,2.0,53.0,2.0,2.0,51.0,2.0,7.0,2.0,21707.384864,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,613.0,4.0,1.0,1.4,2.0,2.0,,1.0,56.0,2.0,2.0,1.0,1.0,613.0,,1.0,23010.426881,1.0,2.0,1.0,2005
39571.0,2.0,11.0,2.0,5.0,1.0,48.0,1.0,1.0,18.0,1.0,,4.0,38683.840392,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,220.0,11.0,4.0,5.0,2.0,2.0,13.0,3.0,46.0,2.0,2.0,2.0,,221.0,3.0,1.0,40137.698526,1.0,1.0,4.0,2005
39572.0,,,1.0,5.0,,44.0,,,17.0,,,4.0,9796.446326,,4.0,1.0,1.0,3.0,2.0,,,206.0,,3.0,,1.0,2.0,11.0,1.0,57.0,2.0,2.0,,,,1.0,1.0,0.0,1.0,1.0,,2005
39573.0,,,2.0,6.0,,37.0,,,18.0,,,7.0,3688.600657,,4.0,1.0,1.0,2.0,2.0,,,225.0,,,,2.0,2.0,11.0,1.0,57.0,2.0,2.0,1.0,,225.0,3.0,1.0,3746.991248,1.0,1.0,,2005
39574.0,2.0,6.0,2.0,,,26.0,,1.0,5.0,1.0,,3.0,16586.926565,,4.0,2.0,1.0,,1.0,2.0,,67.0,6.0,,1.75,2.0,1.0,,3.0,46.0,2.0,,2.0,,68.0,,1.0,16838.361991,5.0,1.0,3.0,2005
39575.0,2.0,1.0,1.0,6.0,1.0,22.0,1.0,1.0,22.0,1.0,,4.0,2640.896456,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,265.0,1.0,,0.13,2.0,2.0,,1.0,58.0,2.0,2.0,1.0,2.0,267.0,,1.0,2624.279349,6.0,1.0,2.0,2005
39576.0,2.0,7.0,2.0,1.0,1.0,26.0,1.0,1.0,26.0,1.0,,5.0,84508.434271,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,323.0,7.0,3.0,1.71,2.0,1.0,,3.0,54.0,2.0,2.0,1.0,2.0,323.0,,1.0,90053.004408,1.0,1.0,2.0,2005
39577.0,2.0,5.0,2.0,5.0,1.0,67.0,1.0,1.0,67.0,1.0,,3.0,11379.960298,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,808.0,5.0,,1.23,2.0,2.0,,1.0,55.0,2.0,2.0,1.0,4.0,808.0,,1.0,9409.032694,5.0,1.0,4.0,2005
39578.0,2.0,6.0,2.0,,1.0,47.0,1.0,2.0,13.0,2.0,,7.0,3183.47011,2.0,4.0,1.0,1.0,,1.0,2.0,2.0,167.0,6.0,1.0,1.06,2.0,1.0,7.0,1.0,58.0,2.0,,1.0,,168.0,1.0,1.0,3228.799961,1.0,2.0,1.0,2005
39579.0,2.0,10.0,1.0,5.0,1.0,64.0,1.0,1.0,14.0,1.0,,3.0,45702.80286,2.0,4.0,1.0,1.0,,1.0,2.0,2.0,177.0,10.0,5.0,4.35,2.0,1.0,8.0,3.0,50.0,2.0,,1.0,,178.0,2.0,1.0,46564.238581,1.0,1.0,5.0,2005
39580.0,2.0,10.0,2.0,5.0,1.0,43.0,1.0,1.0,34.0,1.0,,4.0,46882.772929,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,411.0,10.0,,3.25,2.0,2.0,,5.0,50.0,2.0,2.0,1.0,3.0,412.0,,1.0,50730.772758,6.0,1.0,2.0,2005
39581.0,2.0,11.0,2.0,,1.0,30.0,1.0,1.0,8.0,1.0,,4.0,51781.448875,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,98.0,11.0,4.0,3.75,2.0,2.0,1.0,3.0,53.0,2.0,,1.0,,100.0,1.0,1.0,53823.192127,1.0,1.0,4.0,2005
39582.0,2.0,11.0,2.0,5.0,1.0,60.0,1.0,1.0,16.0,1.0,2.0,7.0,5262.973144,2.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,192.0,11.0,5.0,2.38,2.0,2.0,9.0,4.0,44.0,2.0,,2.0,,193.0,2.0,2.0,5262.715242,1.0,1.0,5.0,2005
39583.0,2.0,9.0,2.0,2.0,1.0,62.0,1.0,1.0,85.0,1.0,,2.0,17464.114077,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,,9.0,,4.24,2.0,2.0,,4.0,51.0,2.0,2.0,2.0,3.0,,,1.0,18599.00297,3.0,1.0,4.0,2005
39584.0,2.0,6.0,1.0,1.0,1.0,68.0,1.0,1.0,72.0,1.0,,2.0,15506.794939,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,874.0,6.0,3.0,2.49,2.0,2.0,,4.0,51.0,2.0,2.0,2.0,3.0,875.0,,1.0,16245.493479,1.0,1.0,2.0,2005
39585.0,2.0,11.0,1.0,,,28.0,,1.0,0.0,1.0,,3.0,32337.670787,,4.0,1.0,1.0,,1.0,2.0,,8.0,11.0,5.0,5.0,2.0,2.0,,3.0,50.0,2.0,,1.0,,8.0,,1.0,33798.721882,1.0,1.0,5.0,2005
39586.0,2.0,8.0,2.0,5.0,1.0,44.0,1.0,1.0,16.0,2.0,,6.0,4835.589346,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,198.0,8.0,1.0,1.78,2.0,2.0,10.0,1.0,55.0,2.0,,1.0,,199.0,1.0,1.0,5154.297795,1.0,1.0,2.0,2005
39587.0,2.0,4.0,2.0,6.0,2.0,32.0,2.0,2.0,25.0,3.0,1.0,7.0,3758.940451,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,305.0,4.0,,0.5,2.0,2.0,,2.0,52.0,2.0,2.0,2.0,1.0,305.0,,2.0,3806.78663,5.0,2.0,1.0,2005
39588.0,2.0,8.0,2.0,1.0,1.0,61.0,1.0,1.0,61.0,1.0,,2.0,74056.799279,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,739.0,8.0,4.0,3.48,2.0,1.0,,3.0,47.0,2.0,1.0,2.0,4.0,740.0,,1.0,74526.379406,1.0,1.0,4.0,2005
39589.0,2.0,10.0,2.0,,1.0,35.0,1.0,1.0,8.0,1.0,,4.0,53715.871856,2.0,4.0,1.0,1.0,,1.0,2.0,2.0,100.0,10.0,4.0,3.5,2.0,1.0,2.0,3.0,54.0,2.0,,1.0,,101.0,1.0,1.0,55250.686311,1.0,1.0,3.0,2005
39590.0,2.0,9.0,2.0,,,28.0,,1.0,0.0,1.0,,3.0,16444.911765,,4.0,2.0,1.0,,1.0,2.0,,1.0,9.0,,3.61,2.0,1.0,,3.0,50.0,2.0,,1.0,,1.0,,1.0,16793.608242,,1.0,4.0,2005
39591.0,2.0,11.0,2.0,3.0,1.0,61.0,1.0,1.0,61.0,1.0,,1.0,49663.00218,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,732.0,11.0,,5.0,2.0,2.0,,3.0,56.0,2.0,2.0,2.0,5.0,733.0,,1.0,50337.083835,3.0,1.0,5.0,2005
39592.0,2.0,5.0,1.0,2.0,,52.0,1.0,1.0,84.0,,,2.0,21053.792858,,4.0,2.0,1.0,,2.0,2.0,,1019.0,3.0,,1.46,2.0,1.0,,3.0,45.0,2.0,1.0,2.0,4.0,,,1.0,23064.335216,4.0,1.0,,2005
39593.0,2.0,11.0,1.0,1.0,1.0,49.0,1.0,1.0,49.0,1.0,,5.0,85693.886663,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,599.0,11.0,4.0,4.56,2.0,1.0,,3.0,45.0,2.0,2.0,2.0,5.0,600.0,,1.0,88900.988555,1.0,1.0,5.0,2005
39594.0,1.0,3.0,1.0,,1.0,56.0,1.0,1.0,13.0,2.0,2.0,7.0,7648.479396,2.0,4.0,1.0,2.0,,1.0,2.0,2.0,157.0,3.0,1.0,0.5,2.0,1.0,6.0,1.0,57.0,1.0,,1.0,,158.0,1.0,2.0,7757.387105,1.0,2.0,1.0,2005
39595.0,2.0,10.0,2.0,,,30.0,,1.0,6.0,1.0,,4.0,48780.311236,,4.0,2.0,1.0,,1.0,2.0,,79.0,10.0,3.0,3.63,2.0,2.0,0.0,3.0,47.0,2.0,,1.0,,79.0,,1.0,50703.719589,1.0,1.0,3.0,2005
39596.0,2.0,99.0,1.0,,,23.0,,1.0,3.0,1.0,,4.0,7279.467843,,4.0,2.0,1.0,,1.0,2.0,,39.0,99.0,,,2.0,2.0,,4.0,44.0,2.0,,2.0,,39.0,,1.0,8004.5013,5.0,1.0,2.0,2005
39597.0,2.0,7.0,1.0,,,38.0,,1.0,2.0,1.0,,6.0,39478.778721,,4.0,2.0,1.0,,1.0,2.0,,27.0,7.0,4.0,1.55,2.0,2.0,,3.0,57.0,2.0,,1.0,,28.0,,1.0,41329.391987,1.0,1.0,4.0,2005
39598.0,2.0,7.0,1.0,5.0,,73.0,,1.0,41.0,1.0,,3.0,31465.739397,,4.0,1.0,1.0,,2.0,2.0,,502.0,1.0,,0.0,1.0,1.0,,5.0,48.0,2.0,1.0,,4.0,,,1.0,0.0,2.0,1.0,5.0,2005
39599.0,2.0,11.0,1.0,1.0,1.0,36.0,1.0,1.0,37.0,1.0,,4.0,73276.073895,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,444.0,11.0,4.0,5.0,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,4.0,445.0,,1.0,77821.319097,1.0,1.0,3.0,2005
